"From","To"
"1979233281","2186913685"
"1979233281","2181720874"
"1979233281","2175642974"
"1979233281","2171910182"
"1979233281","2171010455"
"1979233281","2167872491"
"1979233281","2160038058"
"1979233281","2158327873"
"1979233281","2154947416"
"1979233281","2153724804"
"1979233281","2147292194"
"1979233281","2147075665"
"1979233281","2145847972"
"1979233281","2145718333"
"1979233281","2142215178"
"1979233281","2133816216"
"1979233281","2121124341"
"1979233281","2120891896"
"1979233281","2119156101"
"1979233281","2118014893"
"1979233281","2116386566"
"1979233281","2110283060"
"1979233281","2106729940"
"1979233281","2106404266"
"1979233281","2104461431"
"1979233281","2092731227"
"1979233281","2092391499"
"1979233281","2092358298"
"1979233281","2091001169"
"1979233281","2088903840"
"1979233281","2088655879"
"1979233281","2088433402"
"1979233281","2088221087"
"1979233281","2084871239"
"1979233281","2076899351"
"1979233281","2076575581"
"1979233281","2072656060"
"1979233281","2071492428"
"1979233281","2070013757"
"1979233281","2066338617"
"1979233281","2064866443"
"1979233281","2062143302"
"1979233281","2060348061"
"1979233281","2059053621"
"1979233281","2056179849"
"1979233281","2055376194"
"1979233281","2053128916"
"1979233281","2052437143"
"1979233281","2051392213"
"1979233281","2048258202"
"1979233281","2047353890"
"1979233281","2047351060"
"1979233281","2043805665"
"1979233281","2042932332"
"1979233281","2042756651"
"1979233281","2040381205"
"1979233281","2039027543"
"1979233281","2037925493"
"1979233281","2033079808"
"1979233281","2029989434"
"1979233281","2024400461"
"1979233281","2023266278"
"1979233281","2022605062"
"1979233281","2019753053"
"1979233281","2018705942"
"1979233281","2010038602"
"1979233281","2009467243"
"1979233281","2008960107"
"1979233281","2007229395"
"1979233281","2006187383"
"1979233281","2005415722"
"1979233281","2004996237"
"1979233281","2002166221"
"1979233281","2001850009"
"1979233281","1999687923"
"1979233281","1996242866"
"1979233281","1995156296"
"1979233281","1990434402"
"1979233281","1989486077"
"1979233281","1987166369"
"1979233281","1979488198"
"1979233281","1970193284"
"1979233281","1968283201"
"1979233281","1910914638"
"1979233281","1844378200"
"1979233281","1756308150"
"1979233281","1710369233"
"1979233281","1653820603"
"1979233281","1637414338"
"1979233281","1583444267"
"1979233281","1565925905"
"1979233281","1547063068"
"1979233281","1542269903"
"1979233281","1535721513"
"1979233281","1523405252"
"1979233281","1522203109"
"1979233281","1503641636"
"1979233281","1489576694"
"1979233281","1489297078"
"1979233281","1487364587"
"1979233281","1066793912"
"1979233281","435507430"
"1979233281","379106916"
"1979233281","260172125"
"1979233281","197066836"
"1979233281","171690214"
"1979233281","106591578"
"1979233281","59349635"
"1979233281","32110193"
"1979233281","30143063"
"1979233281","24632737"
"1979233281","23681630"
"1979233281","4245429"
"1909116158","2902241184"
"1909116158","2896555950"
"1909116158","2883245807"
"1909116158","2790190554"
"1909116158","2613888809"
"1909116158","2584697406"
"1909116158","2528243970"
"1909116158","2465080801"
"324158593","2137946574"
"324158593","2131403402"
"324158593","2112976841"
"324158593","2110479478"
"324158593","2055886480"
"324158593","2054160050"
"324158593","2052822938"
"324158593","1992124283"
"324158593","1770030691"
"324158593","1692016514"
"324158593","1625481196"
"324158593","1601414886"
"2148732480","2590980183"
"2148732480","2568888405"
"2148732480","2545739436"
"2148732480","2182702658"
"2148732480","2182488634"
"2148732480","2157766745"
"2148732480","2093332066"
"2148732480","1991941763"
"2148732480","1988169643"
"2148732480","1985589741"
"2148732480","1957951701"
"2148732480","1941781445"
"1982730553","2896985600"
"1982730553","2884061690"
"1982730553","2772038165"
"1982730553","2766994457"
"1982730553","2754356013"
"1982730553","2724214528"
"1982730553","2677170573"
"1982730553","2623032108"
"1982730553","2601148230"
"1982730553","2557974713"
"1982730553","2549638207"
"1982730553","2538658056"
"1982730553","2525015400"
"1982730553","2346028452"
"1982730553","2188316171"
"1982730553","2160597895"
"1982730553","2156389930"
"1982730553","2150340219"
"1982730553","2148125661"
"1982730553","2120867647"
"1982730553","2112678869"
"1982730553","2105255819"
"1982730553","2091154441"
"1982730553","2076590735"
"1982730553","2075464897"
"1982730553","2071808227"
"1982730553","2068875466"
"1982730553","2054704319"
"1982730553","2050123348"
"1982730553","2045101421"
"1982730553","2014782383"
"1982730553","2009665113"
"1982730553","2006187383"
"1982730553","2000293758"
"1982730553","1994349074"
"1982730553","1993018298"
"1982730553","1973657979"
"1982730553","1967019543"
"1982730553","171690214"
"2554061526","2901231347"
"2554061526","2893522458"
"2554061526","2887932365"
"2554061526","2798150405"
"2554061526","2788151134"
"2554061526","2779231960"
"2554061526","2755042992"
"2554061526","2747133643"
"2554061526","2735493998"
"2554061526","2625902611"
"1979233317","2889927612"
"1979233317","2887915005"
"1979233317","2167147325"
"1979233317","2150793081"
"1979233317","2140485945"
"1979233317","2104062081"
"1979233317","2094999767"
"1979233317","2039008269"
"1979233317","2001860120"
"1979233317","1986451183"
"1979233317","1792773842"
"1979233317","69737146"
"1979233317","48794453"
"2047455894","2489579324"
"2047455894","2165390619"
"2047455894","2140485945"
"2047455894","2100462561"
"2047455894","2094243257"
"2047455894","2092307040"
"2047455894","2088544703"
"2047455894","2052601101"
"2047455894","1970601957"
"2047455894","1967252334"
"2047455894","1506061079"
"2047455894","100873873"
"2787912396","2900544898"
"2787912396","2889433111"
"2520083453","2284603450"
"2520083453","2187649290"
"2520083453","2095585656"
"2520083453","1987576294"
"2004260039","2755042992"
"2004260039","2732489815"
"2004260039","2523483424"
"2004260039","2440081442"
"2004260039","2401010885"
"2004260039","2396778702"
"2004260039","2304455431"
"2004260039","2292448486"
"2004260039","2277805675"
"2004260039","2156090138"
"2004260039","2141312979"
"2004260039","2092037826"
"2004260039","2079307987"
"2004260039","2077857042"
"2004260039","2071518363"
"2004260039","2037726597"
"2004260039","2019753053"
"2004260039","2017261051"
"2004260039","1995166864"
"2004260039","1978273326"
"2004260039","592911867"
"1600850369","2885283408"
"1600850369","2883356909"
"1600850369","2803370961"
"1600850369","2800112456"
"1600850369","2754566341"
"1600850369","2747137915"
"1600850369","2604912110"
"1600850369","2563146198"
"1600850369","2552012934"
"1600850369","2551228931"
"1600850369","2532519289"
"1600850369","2470165006"
"1600850369","2418922443"
"1600850369","2043663609"
"1600850369","1976083343"
"2154359058","2770870085"
"2154359058","2069251488"
"2795860952","2904209657"
"2160520237","2167979904"
"2160520237","2147831022"
"2061252917","2606824948"
"2061252917","2549760584"
"2061252917","2335063542"
"2061252917","2324763934"
"2061252917","2073462309"
"2061252917","2071012562"
"2061252917","2042035516"
"2061252917","2033574930"
"2061252917","1995267033"
"2061252917","1984822844"
"2061252917","1884670405"
"2061252917","1881217392"
"2061252917","1190915821"
"2099806715","2272963746"
"2099806715","2081152912"
"2099806715","2080534043"
"2577810080","2797575854"
"2577810080","2770005615"
"2577810080","2767088360"
"2050524575","2904335269"
"2050524575","2892507028"
"2050524575","2808432859"
"2050524575","2805922350"
"2050524575","2803543889"
"2050524575","2801030106"
"2050524575","2796344529"
"2050524575","2791699609"
"2050524575","2785598616"
"2050524575","2776789550"
"2050524575","2772680603"
"2050524575","2767638296"
"2050524575","2764040943"
"2050524575","2738763945"
"2050524575","2620033716"
"2050524575","2612430136"
"2050524575","2555171751"
"2050524575","2552865176"
"2050524575","2529355840"
"2050524575","2523550674"
"2050524575","2521984931"
"2050524575","2513297789"
"2050524575","2473644846"
"2050524575","2380447005"
"2050524575","2343018080"
"2050524575","2292601727"
"2050524575","2292416021"
"2050524575","2288090628"
"2050524575","2275634603"
"2050524575","2267532549"
"2050524575","2254853223"
"2050524575","2227822771"
"2050524575","2191720934"
"2050524575","2189245808"
"2050524575","2187245578"
"2050524575","2183646648"
"2050524575","2177456808"
"2050524575","2157989128"
"2050524575","2150215273"
"2050524575","2134741357"
"2050524575","2091465442"
"2050524575","2082081686"
"2050524575","2072930682"
"2050524575","2071887585"
"2050524575","2070242399"
"2050524575","2063525865"
"2050524575","2060532203"
"2050524575","2056810166"
"2050524575","2049076011"
"2050524575","2042974200"
"2050524575","2026052208"
"2050524575","1986981419"
"2050524575","1980233487"
"2050524575","1966024011"
"2050524575","1951894502"
"2050524575","1888845923"
"2050524575","1811048012"
"2050524575","1690291114"
"2050524575","1588708291"
"2050524575","1525841777"
"2050524575","1506284126"
"2050524575","1122837912"
"2050524575","767067438"
"2050524575","333110272"
"2050524575","278893434"
"2122721619","2897592812"
"2122721619","2804095627"
"2122721619","2791491510"
"2122721619","2762890992"
"2122721619","2604876666"
"2122721619","2504215169"
"2122721619","2483668131"
"2122721619","2309934472"
"2122721619","2170254127"
"2122721619","2167174168"
"2122721619","2155291925"
"2122721619","2150897866"
"2122721619","2140283616"
"2122721619","2117331874"
"2122721619","2112470296"
"2122721619","2106729940"
"2122721619","2101832020"
"2122721619","2100599236"
"2122721619","2088934732"
"2122721619","2076650098"
"2122721619","2071749775"
"2122721619","2070593969"
"2122721619","2070261775"
"2122721619","2057665388"
"2122721619","2052701635"
"2122721619","2050025702"
"2122721619","2039358761"
"2122721619","2014147337"
"2122721619","1984693836"
"2122721619","1979117318"
"2122721619","1976620368"
"2122721619","1854492165"
"2122721619","1756094496"
"2122721619","1588207589"
"2122721619","1561420229"
"2122721619","1485792508"
"2122721619","1485386687"
"2122721619","1272559137"
"2058379045","2907809312"
"2058379045","2810885811"
"2058379045","2415464397"
"2058379045","2407156261"
"2058379045","2134454442"
"2058379045","2074279465"
"2058379045","1965416587"
"2058379045","1937764671"
"2058379045","1704935585"
"2770237240","2898374975"
"2770237240","2883258842"
"2070436671","2890937713"
"2070436671","2888314876"
"2070436671","2801343227"
"2070436671","2752879096"
"2070436671","2584160070"
"2070436671","2517071792"
"2070436671","2490564960"
"2070436671","2489411377"
"2070436671","2344515920"
"2070436671","2339718181"
"2070436671","2265706258"
"2070436671","2189702889"
"2070436671","2153358956"
"2070436671","2150247224"
"2070436671","2138931517"
"2070436671","2100333579"
"2070436671","2093359132"
"2070436671","2084870287"
"2070436671","2062282388"
"2070436671","2048719708"
"2070436671","2039949865"
"2070436671","2037085682"
"2070436671","2034309518"
"2070436671","2020564552"
"2070436671","2013296116"
"2070436671","2010642702"
"2070436671","2007420894"
"2070436671","1991879444"
"2070436671","1977666743"
"2070436671","1974712124"
"2070436671","1969276732"
"2070436671","1965583471"
"2070436671","1513965237"
"2070436671","616293162"
"2069755380","2603289806"
"2069755380","2602267091"
"2069755380","2589794072"
"2069755380","2411920841"
"2069755380","2295516319"
"2069755380","2164856000"
"2069755380","2159464914"
"2069755380","2153524153"
"2069755380","2129809827"
"2069755380","2106294226"
"2069755380","2090684761"
"2069755380","2082925743"
"2069755380","2080534043"
"2069755380","2078231603"
"2069755380","2072405509"
"2069755380","2064462865"
"2069755380","2059163840"
"2069755380","2032841931"
"2069755380","2030639082"
"2069755380","2004869709"
"2069755380","1983948274"
"2069755380","1971312311"
"2069755380","1966407867"
"2069755380","1964766412"
"2069755380","1906379158"
"2069755380","1581798399"
"2069755380","1500822104"
"2769064688","2906705302"
"2769064688","2898029502"
"2769064688","2887535915"
"2769064688","2806499703"
"2387739913","2805644315"
"2387739913","2793598911"
"2387739913","2755142264"
"2002631128","2906775602"
"2002631128","2902790381"
"2002631128","2685366213"
"2002631128","2343543979"
"2002631128","2340281142"
"2002631128","2286954595"
"2002631128","2247698093"
"2002631128","2185493916"
"2002631128","2183205192"
"2002631128","2154447565"
"2002631128","2103308585"
"2002631128","2099672649"
"2002631128","2093367883"
"2002631128","2085177238"
"2002631128","2041544181"
"2002631128","2004094797"
"2002631128","1983707412"
"2002631128","616897916"
"2119688877","1990241426"
"2119688877","1984023100"
"2119688877","1487438180"
"2772036592","2891399597"
"2772036592","2883521631"
"2515911210","2062191320"
"2515911210","2046587753"
"2515911210","2043638354"
"2515911210","1992600015"
"1996332355","2902190373"
"1996332355","2888247154"
"1996332355","2800927881"
"1996332355","2770777208"
"1996332355","2769230674"
"1996332355","2744510879"
"1996332355","2732498039"
"1996332355","2611689297"
"1996332355","2328257076"
"1996332355","2321461157"
"1996332355","2289449021"
"1996332355","2184979462"
"1996332355","2182373336"
"1996332355","2136589756"
"1996332355","2121539638"
"1996332355","2120838110"
"1996332355","2089713040"
"1996332355","2061458226"
"1996332355","2057899233"
"1996332355","2043406781"
"1996332355","2039616582"
"1996332355","2031715516"
"1996332355","2015572727"
"1996332355","1984149720"
"1996332355","1966834118"
"1996332355","1578147981"
"1996332355","1199560934"
"1996332355","953798504"
"1996332355","177156385"
"1996332355","83298013"
"2025877105","2884061206"
"2025877105","2800112456"
"2025877105","2787238451"
"2025877105","2562261867"
"2025877105","2558773381"
"2025877105","2323259434"
"2025877105","1992088983"
"2025877105","938399139"
"2170254127","2521580986"
"2170254127","2050123348"
"2086038020","2780838381"
"2086038020","2620961739"
"2086038020","317770466"
"2001821471","2029866471"
"2058235471","2797873488"
"2058235471","2772451958"
"2058235471","2765232103"
"2058235471","2626422794"
"2058235471","2506270339"
"2058235471","2414827608"
"2058235471","2263682169"
"2058235471","2055251204"
"2058235471","2044493525"
"2058235471","1969591704"
"2608664270","2894234461"
"2608664270","2805497030"
"2160367875","2137922070"
"1627445500","2241218017"
"1627445500","2038479671"
"1627445500","1997926285"
"1627445500","1975359716"
"1627445500","1555939115"
"1627445500","1537719801"
"1627445500","1498749324"
"2522977317","2608372491"
"2072685832","2902687691"
"2072685832","2782081261"
"2072685832","2586274543"
"2072685832","2565424081"
"2072685832","2492081292"
"2072685832","2408550237"
